"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TEDFBUS","200804","-2.76","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200805","-1.906","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200806","0.829","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200807","2.722","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200808","1.349","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200809","0.124","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200810","-3.852","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200811","0.262","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200812","4.38","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200813","0.534","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200901","1.164","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200902","-2.766","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200903","-3.752","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200904","-0.845","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200905","0.165","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200906","1.867","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200907","3.482","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200908","2.956","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200909","-0.459","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200910","-1.794","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200911","-1.292","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200912","1.296","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","200913","0.021","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201001","4.1","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201002","0.814","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201003","-1.504","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201004","-2.866","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201005","-0.702","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201006","2.385","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201007","4.167","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201008","3.833","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201009","-0.598","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201010","-1.947","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201011","-1.949","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201012","1.139","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201013","6.87","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201101","3.04","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201102","-0.356","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201103","-1.94","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201104","-1.103","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201105","-0.765","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201106","2.278","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201107","6.308","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201108","4.532","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201109","0.202","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201110","-1.393","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201111","-2.005","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201112","-1.271","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201113","7.527","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201201","-0.341","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201202","-2.531","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201203","-5.692","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201204","-5.529","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201205","-2.121","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201206","2.853","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201207","7.776","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201208","5.086","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201209","2.696","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201210","0.037","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201211","-0.128","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201212","0.063","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201213","2.169","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201301","-0.506","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201302","-1.395","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201303","-1.574","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201304","-3.813","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201305","-2.639","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201306","2.014","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201307","5.367","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201308","4.173","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201309","0.79","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201310","-2.264","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201311","-2.34","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201312","0.853","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201313","-1.334","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201401","4.412","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201402","2.502","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201403","0.144","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201404","-2.742","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201405","-0.969","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201406","2.416","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201407","3.711","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201408","3.861","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201409","0.656","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201410","-2.728","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201411","-2.877","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201412","-2.842","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201413","5.544","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201501","-0.671","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201502","0.71","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201503","-2.17","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201504","-3.349","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201505","-1.259","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201506","2.283","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201507","4.852","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201508","4.703","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201509","3.198","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201510","-1.698","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201511","-2.771","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201512","-2.489","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201513","1.338","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201601","-0.414","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201602","-3.75","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201603","-6.833","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201604","-5.261","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201605","-3.181","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201606","2.804","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201607","6.372","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201608","6.644","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201609","2.998","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201610","-0.325","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201611","-3.127","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201612","-0.42","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201613","-4.494","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201701","1.853","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201702","-2.273","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201703","-2.495","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201704","-3.32","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201705","-1.335","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201706","2.41","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201707","5.442","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201708","3.727","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201709","0.439","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201710","-1.547","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201711","-1.783","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201712","-0.682","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201713","0.434","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201801","2.104","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201802","-2.063","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201803","-4.194","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201804","-5.502","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201805","-2.983","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201806","1.3","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201807","4.151","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","201808","0.691","10","Energy Consumption Balancing Item","Trillion Btu"
"TETCBUS","194913","31981.503","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195013","34615.768","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195113","36974.03","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195213","36747.825","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195313","37664.468","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195413","36639.382","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195513","40207.971","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195613","41754.252","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195713","41787.186","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195813","41645.028","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","195913","43465.722","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196013","45086.455","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196113","45737.837","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196213","47826.437","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196313","49644.195","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196413","51814.788","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196513","54015.001","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196613","57014.332","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196713","58904.521","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196813","62414.507","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","196913","65614.02","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197013","67838.325","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197113","69282.843","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197213","72687.867","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197301","7226.265","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197302","6594.709","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197303","6524.198","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197304","5944.336","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197305","6074.551","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197306","5805.318","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197307","5954.498","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197308","6194.365","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197309","5776.048","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197310","6177.455","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197311","6521.876","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197312","6889.701","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197313","75683.69","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197401","6906.707","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197402","6316.938","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197403","6373.851","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197404","5863.745","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197405","5867.145","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197406","5644.753","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197407","5988.038","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197408","6018.263","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197409","5713.814","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197410","6184.96","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197411","6238.457","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197412","6845.56","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197413","73962.369","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197501","7059.014","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197502","6171.542","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197503","6386.257","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197504","5800.645","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197505","5494.457","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197506","5438.115","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197507","5671.861","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197508","5747.213","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197509","5501.291","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197510","5911.74","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197511","5853.242","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197512","6929.591","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197513","71964.553","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197601","7315.131","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197602","6396.086","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197603","6394.82","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197604","5858.227","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197605","5796.389","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197606","5827.441","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197607","6027.641","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197608","5973.736","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197609","5742.648","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197610","6247.77","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197611","6732.906","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197612","7661.524","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197613","75974.826","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197701","7855.623","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197702","6657.899","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197703","6577.61","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197704","5983.088","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197705","6000.884","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197706","6089.198","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197707","6199.376","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197708","6304.07","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197709","6083.524","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197710","6276.021","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197711","6488.691","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197712","7445.772","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197713","77961.33","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197801","7724.961","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197802","7055.634","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197803","6969.369","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197804","6173.557","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197805","6341.706","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197806","6152.956","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197807","6343.727","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197808","6499.555","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197809","6091.208","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197810","6428.593","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197811","6689.161","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197812","7479.492","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197813","79950.406","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197901","8096.05","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197902","7413.492","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197903","7155.015","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197904","6291.051","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197905","6351.355","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197906","6146.792","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197907","6280.572","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197908","6496.817","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197909","6056.294","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197910","6546.994","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197911","6682.793","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197912","7341.604","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","197913","80858.584","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198001","7569.338","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198002","7127.106","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198003","7025.383","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198004","6162.598","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198005","6011.371","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198006","5875.872","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198007","6138.724","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198008","6066.541","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198009","5974.226","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198010","6320.64","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198011","6424.042","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198012","7367.613","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198013","78066.668","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198101","7643.376","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198102","6488.579","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198103","6610.567","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198104","5879.369","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198105","5943.749","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198106","5999.608","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198107","6212.381","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198108","6116.564","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198109","5824.826","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198110","6147.633","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198111","6142.499","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198112","7092.463","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198113","76105.776","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198201","7452.645","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198202","6475.473","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198203","6548.462","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198204","6044.908","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198205","5607.074","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198206","5577.011","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198207","5840.514","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198208","5822.744","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198209","5553.562","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198210","5730.544","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198211","5983.05","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198212","6463.441","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198213","73099.185","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198301","6912.467","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198302","6069.952","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198303","6436.333","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198304","5873.836","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198305","5697.525","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198306","5682.518","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198307","5946.682","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198308","6133.137","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198309","5704.341","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198310","5705.57","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198311","5940.081","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198312","6868.125","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198313","72970.566","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198401","7659.216","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198402","6628.326","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198403","6863.942","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198404","6275.386","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198405","6176.19","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198406","6031.41","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198407","6160.819","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198408","6328.067","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198409","5766.025","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198410","5965.862","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198411","6104.652","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198412","6671.81","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198413","76631.701","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198501","7382.202","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198502","6884.675","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198503","6582.706","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198504","6110.942","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198505","6010.09","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198506","5885.315","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198507","6191.778","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198508","6262.2","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198509","5763.682","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198510","6031.312","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198511","6063.41","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198512","7224.067","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198513","76392.385","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198601","7399.658","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198602","6624.247","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198603","6780.17","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198604","6113.781","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198605","6103.287","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198606","6019.767","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198607","6358.024","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198608","6227.713","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198609","5822.464","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198610","6043.899","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198611","6122.967","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198612","7031.035","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198613","76647.005","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198701","7476.45","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198702","6732.162","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198703","6770.707","11","Primary Energy Consumption Total","Trillion Btu"
